X,Y,Theta,Time
-7.661137968017693589e-02,3.382360543553790677e-01,2.632654643708143283e+00,5.799999999999920774e+00
-7.748464213498680586e-02,3.387233044811044924e-01,2.626371458400964087e+00,5.809999999999920561e+00
-7.835482588965628215e-02,3.392160318226528637e-01,2.620088273093784892e+00,5.819999999999920348e+00
-7.922189659082072566e-02,3.397142169279924184e-01,2.613805087786605696e+00,5.829999999999920135e+00
-8.008582000801350853e-02,3.402178401296282462e-01,2.607521902479426501e+00,5.839999999999919922e+00
-8.094656203501740532e-02,3.407268815453787236e-01,2.601238717172247306e+00,5.849999999999919709e+00
-8.180408869121100213e-02,3.412413210791603313e-01,2.594955531865068110e+00,5.859999999999919496e+00
-8.265836612291024843e-02,3.417611384217811299e-01,2.588672346557888915e+00,5.869999999999919282e+00
-8.350936060470488809e-02,3.422863130517425079e-01,2.582389161250709719e+00,5.879999999999919069e+00
-8.435703854078992203e-02,3.428168242360493112e-01,2.576105975943530524e+00,5.889999999999918856e+00
-8.520136646629188071e-02,3.433526510310284108e-01,2.569822790636351328e+00,5.899999999999918643e+00
-8.604231104858998946e-02,3.438937722831553745e-01,2.563539605329172133e+00,5.909999999999918430e+00
-8.687983908863207427e-02,3.444401666298897435e-01,2.557256420021992938e+00,5.919999999999918217e+00
-8.771391752224519389e-02,3.449918125005182468e-01,2.550973234714813742e+00,5.929999999999918003e+00
-8.854451342144095682e-02,3.455486881170065083e-01,2.544690049407634547e+00,5.939999999999917790e+00
-8.937159399571546758e-02,3.461107714948586933e-01,2.538406864100455351e+00,5.949999999999917577e+00
-9.019512659334383287e-02,3.466780404439855356e-01,2.532123678793276156e+00,5.959999999999917364e+00
-9.101507870266922762e-02,3.472504725695801930e-01,2.525840493486096960e+00,5.969999999999917151e+00
-9.183141795338635449e-02,3.478280452730025396e-01,2.519557308178917765e+00,5.979999999999916938e+00
-9.264411211781939381e-02,3.484107357526711746e-01,2.513274122871738570e+00,5.989999999999916724e+00
-9.345312911219429142e-02,3.489985210049637021e-01,2.506990937564559374e+00,5.999999999999916511e+00
-9.425843699790535657e-02,3.495913778251248383e-01,2.500707752257380179e+00,6.009999999999916298e+00
-9.506000398277617003e-02,3.501892828081824560e-01,2.494424566950200983e+00,6.019999999999916085e+00
-9.585779842231467729e-02,3.507922123498715683e-01,2.488141381643021788e+00,6.029999999999915872e+00
-9.665178882096245316e-02,3.514001426475662493e-01,2.481858196335842592e+00,6.039999999999915659e+00
-9.744194383333808218e-02,3.520130497012193271e-01,2.475575011028663397e+00,6.049999999999915445e+00
-9.822823226547464093e-02,3.526309093143097373e-01,2.469291825721484201e+00,6.059999999999915232e+00
-9.901062307605117130e-02,3.532536970947979249e-01,2.463008640414305006e+00,6.069999999999915019e+00
-9.978908537761813080e-02,3.538813884560886858e-01,2.456725455107125811e+00,6.079999999999914806e+00
-1.005635884378168060e-01,3.545139586180018898e-01,2.450442269799946615e+00,6.089999999999914593e+00
-1.013341016805925365e-01,3.551513826077506431e-01,2.444159084492767420e+00,6.099999999999914380e+00
-1.021005946874018327e-01,3.557936352609272768e-01,2.437875899185588224e+00,6.109999999999914166e+00
-1.028630371984132208e-01,3.564406912224967749e-01,2.431592713878409029e+00,6.119999999999913953e+00
-1.036213991137018842e-01,3.570925249477976959e-01,2.425309528571229833e+00,6.129999999999913740e+00
-1.043756504944379354e-01,3.577491107035506990e-01,2.419026343264050638e+00,6.139999999999913527e+00
-1.051257615640683318e-01,3.584104225688743983e-01,2.412743157956871443e+00,6.149999999999913314e+00
-1.058717027094924490e-01,3.590764344363087113e-01,2.406459972649692247e+00,6.159999999999913101e+00
-1.066134444822311317e-01,3.597471200128454782e-01,2.400176787342513052e+00,6.169999999999912887e+00
-1.073509575995892501e-01,3.604224528209665768e-01,2.393893602035333856e+00,6.179999999999912674e+00
-1.080842129458117473e-01,3.611024061996890855e-01,2.387610416728154661e+00,6.189999999999912461e+00
-1.088131815732330948e-01,3.617869533056178311e-01,2.381327231420975465e+00,6.199999999999912248e+00
-1.095378347034200867e-01,3.624760671140052626e-01,2.375044046113796270e+00,6.209999999999912035e+00
-1.102581437283079308e-01,3.631697204198181539e-01,2.368760860806617075e+00,6.219999999999911822e+00
-1.109740802113297065e-01,3.638678858388116888e-01,2.362477675499437879e+00,6.229999999999911608e+00
-1.116856158885389250e-01,3.645705358086105963e-01,2.356194490192258684e+00,6.239999999999911395e+00
-1.123927226697254145e-01,3.652776425897972246e-01,2.349911304885079488e+00,6.249999999999911182e+00
-1.130953726395241971e-01,3.659891782670065541e-01,2.343628119577900293e+00,6.259999999999910969e+00
-1.137935380585176071e-01,3.667051147500284269e-01,2.337344934270721097e+00,6.269999999999910756e+00
-1.144871913643303457e-01,3.674254237749163821e-01,2.331061748963541902e+00,6.279999999999910543e+00
-1.151763051727176385e-01,3.681500769051034849e-01,2.324778563656362707e+00,6.289999999999910330e+00
-1.158608522786462591e-01,3.688790455325249296e-01,2.318495378349183511e+00,6.299999999999910116e+00
-1.165408056573686152e-01,3.696123008787475239e-01,2.312212193042004316e+00,6.309999999999909903e+00
-1.172161384654895749e-01,3.703498139961057811e-01,2.305929007734825120e+00,6.319999999999909690e+00
-1.178868240420262309e-01,3.710915557688445610e-01,2.299645822427645925e+00,6.329999999999909477e+00
-1.185528359094604189e-01,3.718374969142688169e-01,2.293362637120466729e+00,6.339999999999909264e+00
-1.192141477747840073e-01,3.725876079838993382e-01,2.287079451813287534e+00,6.349999999999909051e+00
-1.198707335305368993e-01,3.733418593646354866e-01,2.280796266506108338e+00,6.359999999999908837e+00
-1.205225672558377231e-01,3.741002212799242610e-01,2.274513081198929143e+00,6.369999999999908624e+00
-1.211696232174071103e-01,3.748626637909357462e-01,2.268229895891749948e+00,6.379999999999908411e+00
-1.218118758705836330e-01,3.756291567977451673e-01,2.261946710584570752e+00,6.389999999999908198e+00
-1.224492998603322613e-01,3.763996700405209950e-01,2.255663525277391557e+00,6.399999999999907985e+00
-1.230818700222453266e-01,3.771741731007197673e-01,2.249380339970212361e+00,6.409999999999907772e+00
-1.237095613835359625e-01,3.779526354022868517e-01,2.243097154663033166e+00,6.419999999999907558e+00
-1.243323491640240114e-01,3.787350262128634792e-01,2.236813969355853970e+00,6.429999999999907345e+00
-1.249502087771142828e-01,3.795213146450001629e-01,2.230530784048674775e+00,6.439999999999907132e+00
-1.255631158307672079e-01,3.803114696573758891e-01,2.224247598741495580e+00,6.449999999999906919e+00
-1.261710461284617502e-01,3.811054600560237482e-01,2.217964413434316384e+00,6.459999999999906706e+00
-1.267739756701507237e-01,3.819032544955623387e-01,2.211681228127137189e+00,6.469999999999906493e+00
-1.273718806532081749e-01,3.827048214804332771e-01,2.205398042819957993e+00,6.479999999999906279e+00
-1.279647374733691723e-01,3.835101293661444255e-01,2.199114857512778798e+00,6.489999999999906066e+00
-1.285525227256615888e-01,3.843191463605193925e-01,2.192831672205599602e+00,6.499999999999905853e+00
-1.291352132053301127e-01,3.851318405249525290e-01,2.186548486898420407e+00,6.509999999999905640e+00
-1.297127859087523205e-01,3.859481797756697530e-01,2.180265301591241212e+00,6.519999999999905427e+00
-1.302852180343468391e-01,3.867681318849952588e-01,2.173982116284062016e+00,6.529999999999905214e+00
-1.308524869834735427e-01,3.875916644826237212e-01,2.167698930976882821e+00,6.539999999999905000e+00
-1.314145703613256166e-01,3.884187450568983291e-01,2.161415745669703625e+00,6.549999999999904787e+00
-1.319714459778137394e-01,3.892493409560942030e-01,2.155132560362524430e+00,6.559999999999904574e+00
-1.325230918484421039e-01,3.900834193897074198e-01,2.148849375055345234e+00,6.569999999999904361e+00
-1.330694861951763064e-01,3.909209474297495879e-01,2.142566189748166039e+00,6.579999999999904148e+00
-1.336106074473031313e-01,3.917618920120478077e-01,2.136283004440986844e+00,6.589999999999903935e+00
-1.341464342422820644e-01,3.926062199375498496e-01,2.129999819133807648e+00,6.599999999999903721e+00
-1.346769454265887289e-01,3.934538978736349946e-01,2.123716633826628453e+00,6.609999999999903508e+00
-1.352021200565499681e-01,3.943048923554297036e-01,2.117433448519449257e+00,6.619999999999903295e+00
-1.357219373991706279e-01,3.951591697871290609e-01,2.111150263212270062e+00,6.629999999999903082e+00
-1.362363769329520691e-01,3.960166964433227688e-01,2.104867077905090866e+00,6.639999999999902869e+00
-1.367454183487023800e-01,3.968774384703267488e-01,2.098583892597911671e+00,6.649999999999902656e+00
-1.372490415503380690e-01,3.977413618875196288e-01,2.092300707290732475e+00,6.659999999999902442e+00
-1.377472266556775127e-01,3.986084325886841695e-01,2.086017521983553280e+00,6.669999999999902229e+00
-1.382399539972257452e-01,3.994786163433537429e-01,2.079734336676374085e+00,6.679999999999902016e+00
-1.387272041229510311e-01,4.003518787981636962e-01,2.073451151369194889e+00,6.689999999999901803e+00
-1.392089577970526959e-01,4.012281854782075996e-01,2.067167966062015694e+00,6.699999999999901590e+00
-1.396851960007205740e-01,4.021075017883982139e-01,2.060884780754836498e+00,6.709999999999901377e+00
-1.401558999328858524e-01,4.029897930148331753e-01,2.054601595447657303e+00,6.719999999999901164e+00
-1.406210510109632550e-01,4.038750243261656769e-01,2.048318410140478107e+00,6.729999999999900950e+00
-1.410806308715846780e-01,4.047631607749792582e-01,2.042035224833298912e+00,6.739999999999900737e+00
-1.415346213713241652e-01,4.056541672991676450e-01,2.035752039526119717e+00,6.749999999999900524e+00
-1.419830045874141411e-01,4.065480087233189210e-01,2.029468854218940521e+00,6.759999999999900311e+00
-1.424257628184529834e-01,4.074446497601041939e-01,2.023185668911761326e+00,6.769999999999900098e+00
-1.428628785851038530e-01,4.083440550116705925e-01,2.016902483604582130e+00,6.779999999999899885e+00
-1.432943346307847532e-01,4.092461889710388157e-01,2.010619298297402935e+00,6.789999999999899671e+00
-1.437201139223497626e-01,4.101510160235048441e-01,2.004336112990223739e+00,6.799999999999899458e+00
-1.441401996507614969e-01,4.110585004480459825e-01,1.998052927683044544e+00,6.809999999999899245e+00
-1.445545752317547172e-01,4.119686064187310093e-01,1.991769742375865349e+00,6.819999999999899032e+00
-1.449632243064910009e-01,4.128812980061345450e-01,1.985486557068686153e+00,6.829999999999898819e+00
-1.453661307422046134e-01,4.137965391787554736e-01,1.979203371761506958e+00,6.839999999999898606e+00
-1.457632786328393326e-01,4.147142938044394711e-01,1.972920186454327762e+00,6.849999999999898392e+00
-1.461546522996764741e-01,4.156345256518053644e-01,1.966637001147148567e+00,6.859999999999898179e+00
-1.465402362919538126e-01,4.165571983916754872e-01,1.960353815839969371e+00,6.869999999999897966e+00
-1.469200153874755665e-01,4.174822755985099776e-01,1.954070630532790176e+00,6.879999999999897753e+00
-1.472939745932133060e-01,4.184097207518446826e-01,1.947787445225610981e+00,6.889999999999897540e+00
-1.476620991458979237e-01,4.193394972377329499e-01,1.941504259918431785e+00,6.899999999999897327e+00
-1.480243745126024191e-01,4.202715683501911936e-01,1.935221074611252590e+00,6.909999999999897113e+00
-1.483807863913156055e-01,4.212058972926478462e-01,1.928937889304073394e+00,6.919999999999896900e+00
-1.487313207115067981e-01,4.221424471793960853e-01,1.922654703996894199e+00,6.929999999999896687e+00
-1.490759636346812578e-01,4.230811810370500026e-01,1.916371518689715003e+00,6.939999999999896474e+00
-1.494147015549265045e-01,4.240220618060042690e-01,1.910088333382535808e+00,6.949999999999896261e+00
-1.497475210994494432e-01,4.249650523418971315e-01,1.903805148075356612e+00,6.959999999999896048e+00
-1.500744091291043303e-01,4.259101154170769621e-01,1.897521962768177417e+00,6.969999999999895834e+00
-1.503953527389114975e-01,4.268572137220717488e-01,1.891238777460998222e+00,6.979999999999895621e+00
-1.507103392585667501e-01,4.278063098670620845e-01,1.884955592153819026e+00,6.989999999999895408e+00
-1.510193562529416333e-01,4.287573663833572635e-01,1.878672406846639831e+00,6.999999999999895195e+00
-1.513223915225743454e-01,4.297103457248744873e-01,1.872389221539460635e+00,7.009999999999894982e+00
-1.516194331041513244e-01,4.306652102696211237e-01,1.866106036232281440e+00,7.019999999999894769e+00
-1.519104692709795368e-01,4.316219223211799627e-01,1.859822850925102244e+00,7.029999999999894555e+00
-1.521954885334494689e-01,4.325804441101973596e-01,1.853539665617923049e+00,7.039999999999894342e+00
-1.524744796394886526e-01,4.335407377958743202e-01,1.847256480310743854e+00,7.049999999999894129e+00
-1.527474315750059208e-01,4.345027654674604167e-01,1.840973295003564658e+00,7.059999999999893916e+00
-1.530143335643262548e-01,4.354664891457504239e-01,1.834690109696385463e+00,7.069999999999893703e+00
-1.532751750706161098e-01,4.364318707845837308e-01,1.828406924389206267e+00,7.079999999999893490e+00
-1.535299457962994440e-01,4.373988722723461953e-01,1.822123739082027072e+00,7.089999999999893276e+00
-1.537786356834642543e-01,4.383674554334748286e-01,1.815840553774847876e+00,7.099999999999893063e+00
-1.540212349142596193e-01,4.393375820299649237e-01,1.809557368467668681e+00,7.109999999999892850e+00
-1.542577339112833068e-01,4.403092137628796254e-01,1.803274183160489486e+00,7.119999999999892637e+00
-1.544881233379598595e-01,4.412823122738617765e-01,1.796990997853310290e+00,7.129999999999892424e+00
-1.547123940989091895e-01,4.422568391466483728e-01,1.790707812546131095e+00,7.139999999999892211e+00
-1.549305373403056796e-01,4.432327559085871282e-01,1.784424627238951899e+00,7.149999999999891998e+00
-1.551425444502276818e-01,4.442100240321553151e-01,1.778141441931772704e+00,7.159999999999891784e+00
-1.553484070589975230e-01,4.451886049364808251e-01,1.771858256624593508e+00,7.169999999999891571e+00
-1.555481170395118795e-01,4.461684599888650626e-01,1.765575071317414313e+00,7.179999999999891358e+00
-1.557416665075626871e-01,4.471495505063083908e-01,1.759291886010235118e+00,7.189999999999891145e+00
-1.559290478221483645e-01,4.481318377570370770e-01,1.753008700703055922e+00,7.199999999999890932e+00
-1.561102535857754603e-01,4.491152829620324027e-01,1.746725515395876727e+00,7.209999999999890719e+00
-1.562852766447506980e-01,4.500998472965616060e-01,1.740442330088697531e+00,7.219999999999890505e+00
-1.564541100894633885e-01,4.510854918917105993e-01,1.734159144781518336e+00,7.229999999999890292e+00
-1.566167472546582118e-01,4.520721778359184650e-01,1.727875959474339140e+00,7.239999999999890079e+00
-1.567731817196983957e-01,4.530598661765136148e-01,1.721592774167159945e+00,7.249999999999889866e+00
-1.569234073088190962e-01,4.540485179212515598e-01,1.715309588859980749e+00,7.259999999999889653e+00
-1.570674180913713136e-01,4.550380940398542351e-01,1.709026403552801554e+00,7.269999999999889440e+00
-1.572052083820558999e-01,4.560285554655508777e-01,1.702743218245622359e+00,7.279999999999889226e+00
-1.573367727411481287e-01,4.570198630966204045e-01,1.696460032938443163e+00,7.289999999999889013e+00
-1.574621059747123852e-01,4.580119777979348994e-01,1.690176847631263968e+00,7.299999999999888800e+00
-1.575812031348072240e-01,4.590048604025047108e-01,1.683893662324084772e+00,7.309999999999888587e+00
-1.576940595196806572e-01,4.599984717130247147e-01,1.677610477016905577e+00,7.319999999999888374e+00
-1.578006706739558673e-01,4.609927725034217438e-01,1.671327291709726381e+00,7.329999999999888161e+00
-1.579010323888070388e-01,4.619877235204030708e-01,1.665044106402547186e+00,7.339999999999887947e+00
-1.579951407021255028e-01,4.629832854850061685e-01,1.658760921095367991e+00,7.349999999999887734e+00
-1.580829918986761951e-01,4.639794190941493590e-01,1.652477735788188795e+00,7.359999999999887521e+00
-1.581645825102443170e-01,4.649760850221834052e-01,1.646194550481009600e+00,7.369999999999887308e+00
-1.582399093157721981e-01,4.659732439224440470e-01,1.639911365173830404e+00,7.379999999999887095e+00
-1.583089693414865551e-01,4.669708564288052588e-01,1.633628179866651209e+00,7.389999999999886882e+00
-1.583717598610158150e-01,4.679688831572335062e-01,1.627344994559472013e+00,7.399999999999886668e+00
-1.584282783954978069e-01,4.689672847073425022e-01,1.621061809252292818e+00,7.409999999999886455e+00
-1.584785227136775443e-01,4.699660216639485188e-01,1.614778623945113623e+00,7.419999999999886242e+00
-1.585224908319953774e-01,4.709650545986266423e-01,1.608495438637934427e+00,7.429999999999886029e+00
-1.585601810146652635e-01,4.719643440712672500e-01,1.602212253330755232e+00,7.439999999999885816e+00
-1.585915917737433511e-01,4.729638506316329871e-01,1.595929068023576036e+00,7.449999999999885603e+00
-1.586167218691866554e-01,4.739635348209162991e-01,1.589645882716396841e+00,7.459999999999885389e+00
-1.586355703089020186e-01,4.749633571732971293e-01,1.583362697409217645e+00,7.469999999999885176e+00
-1.586481363487853291e-01,4.759632782175009513e-01,1.577079512102038450e+00,7.479999999999884963e+00
-1.586544194927508589e-01,4.769632584783570772e-01,1.570796326794859255e+00,7.489999999999884750e+00
-1.586544194927508311e-01,4.779632584783570781e-01,1.564513141487680059e+00,7.499999999999884537e+00
-1.586481363487852458e-01,4.789632387392132040e-01,1.558229956180500864e+00,7.509999999999884324e+00
-1.586355703089018521e-01,4.799631597834170260e-01,1.551946770873321668e+00,7.519999999999884110e+00
-1.586167218691864056e-01,4.809629821357978563e-01,1.545663585566142473e+00,7.529999999999883897e+00
-1.585915917737430458e-01,4.819626663250811682e-01,1.539380400258963277e+00,7.539999999999883684e+00
-1.585601810146648749e-01,4.829621728854469054e-01,1.533097214951784082e+00,7.549999999999883471e+00
-1.585224908319949055e-01,4.839614623580875130e-01,1.526814029644604886e+00,7.559999999999883258e+00
-1.584785227136770169e-01,4.849604952927656365e-01,1.520530844337425691e+00,7.569999999999883045e+00
-1.584282783954972240e-01,4.859592322493716532e-01,1.514247659030246496e+00,7.579999999999882832e+00
-1.583717598610151767e-01,4.869576337994806492e-01,1.507964473723067300e+00,7.589999999999882618e+00
-1.583089693414858334e-01,4.879556605279088966e-01,1.501681288415888105e+00,7.599999999999882405e+00
-1.582399093157713932e-01,4.889532730342701083e-01,1.495398103108708909e+00,7.609999999999882192e+00
-1.581645825102434288e-01,4.899504319345306946e-01,1.489114917801529714e+00,7.619999999999881979e+00
-1.580829918986752514e-01,4.909470978625647408e-01,1.482831732494350518e+00,7.629999999999881766e+00
-1.579951407021244758e-01,4.919432314717079313e-01,1.476548547187171323e+00,7.639999999999881553e+00
-1.579010323888059286e-01,4.929387934363110291e-01,1.470265361879992128e+00,7.649999999999881339e+00
-1.578006706739546738e-01,4.939337444532923005e-01,1.463982176572812932e+00,7.659999999999881126e+00
-1.576940595196793804e-01,4.949280452436892741e-01,1.457698991265633737e+00,7.669999999999880913e+00
-1.575812031348058639e-01,4.959216565542092781e-01,1.451415805958454541e+00,7.679999999999880700e+00
-1.574621059747109697e-01,4.969145391587790894e-01,1.445132620651275346e+00,7.689999999999880487e+00
-1.573367727411466299e-01,4.979066538600935843e-01,1.438849435344096150e+00,7.699999999999880274e+00
-1.572052083820543178e-01,4.988979614911631111e-01,1.432566250036916955e+00,7.709999999999880060e+00
-1.570674180913696483e-01,4.998884229168597537e-01,1.426283064729737760e+00,7.719999999999879847e+00
-1.569234073088173753e-01,5.008779990354623735e-01,1.419999879422558564e+00,7.729999999999879634e+00
-1.567731817196965916e-01,5.018666507802003185e-01,1.413716694115379369e+00,7.739999999999879421e+00
-1.566167472546563244e-01,5.028543391207954683e-01,1.407433508808200173e+00,7.749999999999879208e+00
-1.564541100894614178e-01,5.038410250650032784e-01,1.401150323501020978e+00,7.759999999999878995e+00
-1.562852766447486441e-01,5.048266696601523273e-01,1.394867138193841782e+00,7.769999999999878781e+00
-1.561102535857733509e-01,5.058112339946815306e-01,1.388583952886662587e+00,7.779999999999878568e+00
-1.559290478221461995e-01,5.067946791996768008e-01,1.382300767579483392e+00,7.789999999999878355e+00
-1.557416665075604389e-01,5.077769664504054870e-01,1.376017582272304196e+00,7.799999999999878142e+00
-1.555481170395095480e-01,5.087580569678488152e-01,1.369734396965125001e+00,7.809999999999877929e+00
-1.553484070589951083e-01,5.097379120202331082e-01,1.363451211657945805e+00,7.819999999999877716e+00
-1.551425444502252116e-01,5.107164929245585627e-01,1.357168026350766610e+00,7.829999999999877502e+00
-1.549305373403031261e-01,5.116937610481268051e-01,1.350884841043587414e+00,7.839999999999877289e+00
-1.547123940989065527e-01,5.126696778100655605e-01,1.344601655736408219e+00,7.849999999999877076e+00
-1.544881233379571395e-01,5.136442046828521013e-01,1.338318470429229023e+00,7.859999999999876863e+00
-1.542577339112805312e-01,5.146173031938342524e-01,1.332035285122049828e+00,7.869999999999876650e+00
-1.540212349142567883e-01,5.155889349267489541e-01,1.325752099814870633e+00,7.879999999999876437e+00
-1.537786356834613677e-01,5.165590615232390492e-01,1.319468914507691437e+00,7.889999999999876223e+00
-1.535299457962965020e-01,5.175276446843676270e-01,1.313185729200512242e+00,7.899999999999876010e+00
-1.532751750706131122e-01,5.184946461721300359e-01,1.306902543893333046e+00,7.909999999999875797e+00
-1.530143335643232017e-01,5.194600278109633429e-01,1.300619358586153851e+00,7.919999999999875584e+00
-1.527474315750028122e-01,5.204237514892533500e-01,1.294336173278974655e+00,7.929999999999875371e+00
-1.524744796394854607e-01,5.213857791608393910e-01,1.288052987971795460e+00,7.939999999999875158e+00
-1.521954885334462215e-01,5.223460728465163516e-01,1.281769802664616265e+00,7.949999999999874944e+00
-1.519104692709762339e-01,5.233045946355336930e-01,1.275486617357437069e+00,7.959999999999874731e+00
-1.516194331041479382e-01,5.242613066870924765e-01,1.269203432050257874e+00,7.969999999999874518e+00
-1.513223915225708760e-01,5.252161712318391684e-01,1.262920246743078678e+00,7.979999999999874305e+00
-1.510193562529380806e-01,5.261691505733563368e-01,1.256637061435899483e+00,7.989999999999874092e+00
-1.507103392585631141e-01,5.271202070896514602e-01,1.250353876128720287e+00,7.999999999999873879e+00
-1.503953527389078060e-01,5.280693032346417404e-01,1.244070690821541092e+00,8.009999999999873666e+00
-1.500744091291005833e-01,5.290164015396364716e-01,1.237787505514361897e+00,8.019999999999873452e+00
-1.497475210994456130e-01,5.299614646148163022e-01,1.231504320207182701e+00,8.029999999999873239e+00
-1.494147015549226187e-01,5.309044551507091647e-01,1.225221134900003506e+00,8.039999999999873026e+00
-1.490759636346773165e-01,5.318453359196634311e-01,1.218937949592824310e+00,8.049999999999872813e+00
-1.487313207115027736e-01,5.327840697773172929e-01,1.212654764285645115e+00,8.059999999999872600e+00
-1.483807863913114977e-01,5.337206196640654765e-01,1.206371578978465919e+00,8.069999999999872387e+00
-1.480243745125982280e-01,5.346549486065220735e-01,1.200088393671286724e+00,8.079999999999872173e+00
-1.476620991458936771e-01,5.355870197189802617e-01,1.193805208364107528e+00,8.089999999999871960e+00
-1.472939745932089761e-01,5.365167962048684736e-01,1.187522023056928333e+00,8.099999999999871747e+00
-1.469200153874711534e-01,5.374442413582031230e-01,1.181238837749749138e+00,8.109999999999871534e+00
-1.465402362919493440e-01,5.383693185650375579e-01,1.174955652442569942e+00,8.119999999999871321e+00
-1.461546522996719222e-01,5.392919913049076808e-01,1.168672467135390747e+00,8.129999999999871108e+00
-1.457632786328346974e-01,5.402122231522735740e-01,1.162389281828211551e+00,8.139999999999870894e+00
-1.453661307421998949e-01,5.411299777779575715e-01,1.156106096521032356e+00,8.149999999999870681e+00
-1.449632243064862269e-01,5.420452189505784446e-01,1.149822911213853160e+00,8.159999999999870468e+00
-1.445545752317498600e-01,5.429579105379819248e-01,1.143539725906673965e+00,8.169999999999870255e+00
-1.441401996507565564e-01,5.438680165086668961e-01,1.137256540599494770e+00,8.179999999999870042e+00
-1.437201139223447388e-01,5.447755009332080345e-01,1.130973355292315574e+00,8.189999999999869829e+00
-1.432943346307796462e-01,5.456803279856740074e-01,1.124690169985136379e+00,8.199999999999869615e+00
-1.428628785850986904e-01,5.465824619450422306e-01,1.118406984677957183e+00,8.209999999999869402e+00
-1.424257628184477376e-01,5.474818671966086292e-01,1.112123799370777988e+00,8.219999999999869189e+00
-1.419830045874088398e-01,5.483785082333938465e-01,1.105840614063598792e+00,8.229999999999868976e+00
-1.415346213713188084e-01,5.492723496575451225e-01,1.099557428756419597e+00,8.239999999999868763e+00
-1.410806308715792656e-01,5.501633561817335094e-01,1.093274243449240402e+00,8.249999999999868550e+00
-1.406210510109577594e-01,5.510514926305470906e-01,1.086991058142061206e+00,8.259999999999868336e+00
-1.401558999328803012e-01,5.519367239418795368e-01,1.080707872834882011e+00,8.269999999999868123e+00
-1.396851960007149673e-01,5.528190151683144427e-01,1.074424687527702815e+00,8.279999999999867910e+00
-1.392089577970470338e-01,5.536983314785050014e-01,1.068141502220523620e+00,8.289999999999867697e+00
-1.387272041229453134e-01,5.545746381585489049e-01,1.061858316913344424e+00,8.299999999999867484e+00
-1.382399539972199720e-01,5.554479006133588026e-01,1.055575131606165229e+00,8.309999999999867271e+00
-1.377472266556716840e-01,5.563180843680283205e-01,1.049291946298986034e+00,8.319999999999867057e+00
-1.372490415503321848e-01,5.571851550691928612e-01,1.043008760991806838e+00,8.329999999999866844e+00
-1.367454183486964125e-01,5.580490784863857412e-01,1.036725575684627643e+00,8.339999999999866631e+00
-1.362363769329460461e-01,5.589098205133896657e-01,1.030442390377448447e+00,8.349999999999866418e+00
-1.357219373991645495e-01,5.597673471695833181e-01,1.024159205070269252e+00,8.359999999999866205e+00
-1.352021200565438341e-01,5.606216246012826199e-01,1.017876019763090056e+00,8.369999999999865992e+00
-1.346769454265825394e-01,5.614726190830773289e-01,1.011592834455910861e+00,8.379999999999865778e+00
-1.341464342422757916e-01,5.623202970191624184e-01,1.005309649148731665e+00,8.389999999999865565e+00
-1.336106074472968031e-01,5.631646249446644603e-01,9.990264638415524701e-01,8.399999999999865352e+00
-1.330694861951699226e-01,5.640055695269626801e-01,9.927432785343732746e-01,8.409999999999865139e+00
-1.325230918484356646e-01,5.648430975670047927e-01,9.864600932271940792e-01,8.419999999999864926e+00
-1.319714459778072446e-01,5.656771760006179539e-01,9.801769079200148838e-01,8.429999999999864713e+00
-1.314145703613190663e-01,5.665077718998137168e-01,9.738937226128356883e-01,8.439999999999864500e+00
-1.308524869834669369e-01,5.673348524740883247e-01,9.676105373056564929e-01,8.449999999999864286e+00
-1.302852180343401778e-01,5.681583850717167872e-01,9.613273519984772975e-01,8.459999999999864073e+00
-1.297127859087455759e-01,5.689783371810422929e-01,9.550441666912981020e-01,8.469999999999863860e+00
-1.291352132053233126e-01,5.697946764317595170e-01,9.487609813841189066e-01,8.479999999999863647e+00
-1.285525227256547331e-01,5.706073705961925979e-01,9.424777960769397112e-01,8.489999999999863434e+00
-1.279647374733622611e-01,5.714163875905675649e-01,9.361946107697605157e-01,8.499999999999863221e+00
-1.273718806532012082e-01,5.722216954762786578e-01,9.299114254625813203e-01,8.509999999999863007e+00
-1.267739756701437015e-01,5.730232624611495407e-01,9.236282401554021249e-01,8.519999999999862794e+00
-1.261710461284546725e-01,5.738210569006880757e-01,9.173450548482229294e-01,8.529999999999862581e+00
-1.255631158307600748e-01,5.746150472993358793e-01,9.110618695410437340e-01,8.539999999999862368e+00
-1.249502087771071079e-01,5.754052023117115500e-01,9.047786842338645386e-01,8.549999999999862155e+00
-1.243323491640167811e-01,5.761914907438481226e-01,8.984954989266853431e-01,8.559999999999861942e+00
-1.237095613835286767e-01,5.769738815544247501e-01,8.922123136195061477e-01,8.569999999999861728e+00
-1.230818700222379852e-01,5.777523438559917235e-01,8.859291283123269523e-01,8.579999999999861515e+00
-1.224492998603248645e-01,5.785268469161904958e-01,8.796459430051477568e-01,8.589999999999861302e+00
-1.218118758705761806e-01,5.792973601589662680e-01,8.733627576979685614e-01,8.599999999999861089e+00
-1.211696232173996024e-01,5.800638531657755781e-01,8.670795723907893660e-01,8.609999999999860876e+00
-1.205225672558301597e-01,5.808262956767870078e-01,8.607963870836101705e-01,8.619999999999860663e+00
-1.198707335305292804e-01,5.815846575920757822e-01,8.545132017764305310e-01,8.629999999999860449e+00
-1.192141477747763328e-01,5.823389089728119306e-01,8.482300164692508915e-01,8.639999999999860236e+00
